"Created_time", "message_id", "message"
2015-04-21 12:21:08,590490450873569281,"घाम लाग्दा त पिरतिको छाता ओढौला।
पानी पर्दा कस्को छाता ओड्ने हो कुन्नि?"
2015-04-21 12:21:27,590490527478329344,"जो सह गये हर दर्द को हम चुपके से...
तो हम को ही पत्थर िदल कह िदया...!!"
2015-04-21 12:21:42,590490592179716096,"@DurgaShahi1 सुकन्यानै चाहिने ? दिदीबहिनी ह्याँ निथ्रुक्क भिजेको मतलव छैन
 हैन ? पख तिमारूलाई घरमै फोन गर्दिन्छु । @dahalshivaji"
2015-04-21 12:22:08,590490699885215744,"दाग मेरो अनुहारमा रैछ ऐना पुछेरे के सफा हुन्थो;
कैले जनताले बुज्लान"
2015-04-21 12:22:23,590490763609309185,"Rahul Gandhi to go on a padyatra (from his car to the by standing farmer) to meet farmers in Madhya Pradesh, Punjab.  http://t.co/JmviBip1V5"
2015-04-21 12:22:36,590490818353373184,"@AnupamPkher 
The perfect balance"
2015-04-21 12:22:39,590490830579699712,"पूरा सरकार सकते में है""""मोदी के फेकने का कारण""बहुत बीजेपी MP मार खाने के कगार पर है""""जनता 120 रुपिये बोरी सीमेंट खोज http://t.co/lzHn4vVmGS"
2015-04-21 12:22:41,590490839937196032,काँग्रेसियों का सारा ज्ञान नेहरू नाम से शुरू होकर गांधी नाम तक ही था इनके आगे भी दुनिया है वो इन बेचारों को पता ही नहीं है @narendramodi
2015-04-21 12:22:42,590490844995526656,I think the most beautiful inventions are the ones you don’t think of. Saw this girl on my… (at Thamel) [pic] — https://t.co/bWismCFAfz
2015-04-21 12:23:04,590490936079089664,@anshu9843 @rreshma5 दहेज़ में सिर्फ़ कुछ पान का पत्ता  मिला
2015-04-21 12:23:10,590490958921207811,"Elegant Black Styling- Makes it a Superb Time-keeping Accessory for Every Man
Check @  http://t.co/087sv3AsoT http://t.co/mIPsPh7cYs"
2015-04-21 12:23:17,590490989409644544,@yoginiprem 😃😃😃
2015-04-21 12:23:26,590491028370526208,"snow &amp;body!
our identity of life cannot alive forever in a same way snow is wept out by melting&amp;it is mixed up on the ground like our body!"
2015-04-21 12:23:35,590491063762030592,"शांति तो तब मिलेगी जब नेताजी के जासूस नेहरू से भारत रत्न वापस लिया जाएगा  देश को लूटने वालो को भारत रत्न नहीं ,सजा होनी चाहिए @narendramodi"
2015-04-21 12:23:37,590491073534787584,@TirunTravel awesome contest team #JustCruise #contest
2015-04-21 12:23:42,590491093021564928,"@crazypkc feeling like dying is the worst, that's the difference."
2015-04-21 12:23:55,590491148277260290,"@AnupamPkher 
Dreaming calm
On a bed of palm"
2015-04-21 12:24:26,590491281287057408,@snapdeal NEXT GEN SHOPPING is possible only with @snapdeal
2015-04-21 12:24:27,590491284566978560,Mine idol mine god. Whatever world says to him i'll always be  #Beliebers http://t.co/JnOuUw2mbt
2015-04-21 12:24:29,590491291571523584,Thanks #ING 4 supporting adolescent dev prog in #Nepal. Happy 10-yr ING-UNICEF partnership! http://t.co/RaneMnD84g http://t.co/gsuazwzjfC
2015-04-21 12:24:30,590491297871302656,"Civic poll campaign in 91 West Bengal Municipalities in crescendo. Vigour, velocity, violence...all mixed up package."
2015-04-21 12:24:45,590491360232243201,"@AnupamPkher 
Peek a boo..."
2015-04-21 12:24:48,590491370390851584,Rahul Kejriwal lines .
2015-04-21 12:24:51,590491383791648768,"Hearty welcome to Nepal &amp; join with Botanical Treks to explore its natural &amp; cultural beauty! 
http://t.co/RvHA8OYJ7b http://t.co/gt3DHdKuGE"
2015-04-21 12:24:52,590491390393524225,@aajtak @anjanaomkashyap @sardesairajdeep @ShahnawazBJP @SinghRPN tum log yr bahut pakate ho ..............sach me ............!
2015-04-21 12:25:12,590491471209336832,"#RT if U Can SEE @MeetUunngLee 
https://t.co/UXsoDDl16o"
2015-04-21 12:25:15,590491483905490945,"@opensociety: We're seeking young activists n organizers to apply for our Youth Fellowship by May 15. http://t.co/uIBbiWL4sY"" @shibayanraha"
2015-04-21 12:25:25,590491526007885825,"#BIOTECHNOLOGY #RishuAbhishek #MakeInIndia
http://t.co/ncibmWyofx   True Love Never dies http://t.co/ChBAz5VI1K"
2015-04-21 12:25:35,590491568164896768,"The most beautiful curve on a woman's body is her smile!!! :)
-Bob Marley"
2015-04-21 12:25:52,590491640755662848,आजदेखि छोरीलाई होमवर्क गराउनी नयाँ जिम्मेवारी प्राप्त भो :) http://t.co/RHkSIcQqcs
2015-04-21 12:26:00,590491672259133440,सर्वोच्च अदालतले महामारी फैलिएको जाजरकोटमा २४ घन्टाभित्र उच्चस्तरीय चिकित्सक टोली पठाउन सरकारलाई आदेश दिएकोछ । तर टोली जान्छ जस्तो लाग्दैन ।
2015-04-21 12:26:25,590491778131726336,1/1In Chhath Sun z worshipped.Bt in short pd it switched2chhathi/Rauna Mai in http://t.co/W1DBcNvSAd day in Hindi is feminine.So Chhathi.1/2
2015-04-21 12:26:35,590491820427116544,"@taslimanasreen @IndiaToday Jihadists world over see ISLAM KHATRE ME, so danger to bold thinkers like u is immence. Live long."
2015-04-21 12:26:41,590491847736168448,"""@Krrishraj14: Luck is when opportunity knocks, and you answer."""
2015-04-21 12:26:50,590491885417803776,http://t.co/MhZ9RZSJDS
2015-04-21 12:26:51,590491888332836865,यो सरकारलाई जति गाली गरेनी केही हुनेवाला छैन भनिन्छ नि निर्लज्जा सदा सूखी #नेपाल सरकार
2015-04-21 12:26:59,590491921694334976,"#BIOTECHNOLOGY #RishuAbhishek #MakeInIndia
http://t.co/ncibmWyofx True love till end of life http://t.co/9UlwEvhdLC"
2015-04-21 12:27:10,590491967059984384,"किसान राहुल से 4 घंटे तक मिले
....3 घंटे तक तो किसान यही समझाते रहे कि गेंहू का कोई पेड़ नहीं होता"
2015-04-21 12:27:10,590491968754425856,@YNbeliebe @justinbieber
2015-04-21 12:27:24,590492027877400576,Just chill dhondu #Sanjay misra at his native place http://t.co/KVcII33xVc
2015-04-21 12:27:27,590492038392520704,@arunvipra @SnghAP @India_Policy @vikrantkumar great ..........................!
2015-04-21 12:27:37,590492080406822912,ऐश्वर्या रायको किन यति धेरै नक्कल गरिरहेकी छिन् प्रियंका चोपडा ! - http://t.co/hEst72vNT0 http://t.co/0RFF1Ml0dz
2015-04-21 12:27:42,590492103328669696,"@rajkshroff @drrakeshparikh चलो अच्छा है आप को मिल रहा है खुश रहिये,वैसे हम यहाँ लेने नही देने आये थे।"
2015-04-21 12:27:48,590492126661619712,@drsvashishtha @raskal564 @monicasloves @Pratap061061 @Jilliemary good comparison
2015-04-21 12:27:57,590492166377443328,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.108"
2015-04-21 12:27:57,590492166302007296,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.107"
2015-04-21 12:27:57,590492166306148353,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.109"
2015-04-21 12:27:59,590492170974404608,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.110"
2015-04-21 12:27:59,590492172710903810,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.111"
2015-04-21 12:27:59,590492174443155456,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.112"
2015-04-21 12:28:01,590492180390617089,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.113"
2015-04-21 12:28:02,590492185075712002,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.114"
2015-04-21 12:28:04,590492194085044226,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.115"
2015-04-21 12:28:06,590492202695987200,Marriages and Rain. Same story again and again.
2015-04-21 12:28:10,590492217849974784,@singhkgautam @rreshma5 जुत्ता का डीपी लगा के नंबर मांग रहे हो
2015-04-21 12:28:13,590492231267586050,"#BIOTECHNOLOGY #RishuAbhishek #MakeInIndia
http://t.co/ncibmWyofx   Are you in love ???? http://t.co/edolcr8Oab"
2015-04-21 12:28:18,590492253308588032,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.116"
2015-04-21 12:28:29,590492299378888704,"ओहो, कति महान सोच रहेछ यि मिस नेपालको (मिस नेपालले भिडियो अन्तर्वार्ता डिलिट गर्न भनेपछि.)
http://t.co/A6HeYXnJI3 @TtweetDotCom @NepaliPatra"
2015-04-21 12:28:33,590492315019444224,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.117"
2015-04-21 12:28:38,590492337765109760,@PMOIndia         hello unkle
2015-04-21 12:28:41,590492349219770368,"प्यारे #XiJinping
हमारे यहां एक कहावत है- मूर्ख दोस्त से बुद्धिमान दुश्मन भला।"
2015-04-21 12:28:48,590492378475077632,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.118"
2015-04-21 12:28:57,590492416353775617,"""@rishibagree: This Suit Boot Jibe by Rahul Gandhi will Hurt Congress more http://t.co/KkuzC58492""
Bingo!!
@ydeonia @MrsGandhi"
2015-04-21 12:29:15,590492492643971073,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.120"
2015-04-21 12:29:18,590492504027303936,"कसैको प्रेममा धोकाखायेर मुटु दुई फकल्याटो भको छ,छियाछिया पर्या छ,दुख्या छभने
म उपचर गरिदिन्छु
student card छ भने 45%discountनिछ
जनहित्माजारि"
2015-04-21 12:29:22,590492520024420352,"@ZeeNews 
50% is still prediction by facts faced by kejriwal.One by one facts familiarisation by kejri will result zero.Jumla for CM post."
2015-04-21 12:29:32,590492564119097344,"I find out a lot about myself by sleeping. Dreams, they are who I am when I’m too tired to be me."
2015-04-21 12:29:34,590492571656290305,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.119"
2015-04-21 12:29:53,590492652019167232,@yoginiprem 👍👍👍🙏🏼
2015-04-21 12:29:55,590492657652105216,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.121"
2015-04-21 12:29:58,590492672332201985,@iRiyaa16 ur first tweet was follow me i am kryan fans on 29 march 2014 😂😂😂 😂😂😂
2015-04-21 12:30:08,590492713943859201,I got lucky !!! It was my dream !!! Thank u thank u @SassyBieber94 http://t.co/9osVCBb1sT
2015-04-21 12:30:20,590492765152104448,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.122"
2015-04-21 12:30:30,590492804280766465,@Drishhya हे हे । उ त पाको भईसको :)
2015-04-21 12:30:38,590492839106072576,@msdhoni @SaakshiSRawat  Sooo much of cuteness in one pic..:) Impossible to Ignore.:* http://t.co/fpOEPGEmUR
2015-04-21 12:30:40,590492849365393408,@dillimalla धन्यवाद :)
2015-04-21 12:30:43,590492861205843969,@i_VKohli My Tweet :P
2015-04-21 12:30:48,590492881917325312,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.123"
2015-04-21 12:30:51,590492893996974081,@Leo_Tweets @awesomemahi13 bhanepachi timi pani Leo ...
2015-04-21 12:30:52,590492898107338754,@mkhkopite jumm lemonade banauna 👍😜😊😝😁😂
2015-04-21 12:31:03,590492944274038785,@pandeyar12 spare few moments for me too sweety
2015-04-21 12:31:03,590492944706052096,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.124"
2015-04-21 12:31:15,590492994458882052,"If @thescript comes to Nepal, I am definitely going. 💯☑️"
2015-04-21 12:31:18,590493008237199360,"@Harry_Styles Hii Harry❤
How's you? 
Would you mind following me? 
@simmilovesharry 
Love you to the moon and back 💕😘 1.125"
2015-04-21 12:31:21,590493018421006337,*crashing sounds* whoops! my motivation just died. let me bury it.
2015-04-21 12:31:22,590493023521280000,"@awesumrochak @wordpressdotcom 
Sahhi yaar 
:D"
2015-04-21 12:31:34,590493076528836608,1/2 Rising sun gives reddish color in Hindi is said Aunai.Fm it2Raunai &amp; so Rauna Mai.So no doubt in long pd Quoranic texts r misinterpreted
2015-04-21 12:31:58,590493177389322240,@ranjit1171 http://t.co/wQugiNW5Ey
2015-04-21 12:32:02,590493191524102144,@Drishhya बाउ केट्केटी भएसी केटाटी कलिलैमा पाका हुनिरचन ;)
2015-04-21 12:32:28,590493303025471488,@jhyaulagyo बर्बाद भयाे ।
2015-04-21 12:32:37,590493339893403648,"@mediacrooks
50% is still prediction by facts faced by kejriwal.One by one facts familiarisation by kejri will result zero.Jumla for CM post"
2015-04-21 12:32:43,590493364077768707,@jayantsinha dear sir happy birthday
2015-04-21 12:32:50,590493392691310594,@yoginiprem प्रणाम योगिनी हजुर 🙏🏼
2015-04-21 12:32:52,590493403055464451,@ibnlive @narendramodi Modi wants 2 creat infrastructs &amp;jobs in rural areas so that de don't have 2 go 2 cities 4 study/job.Rahul no 2 it.
2015-04-21 12:33:02,590493444637790208,सबै सम्बन्धलाई यौन अभिष्ट पुरा गर्ने सम्बन्धको रुपमा ब्याख्या गर्ने हाम्रो बानि र त्यस्तै हाम्रो दृष्टीकोण नै गलत छ ।
2015-04-21 12:33:06,590493462555971584,@rkjha111 Read Arunai not Anunai.Arun means Sun.
2015-04-21 12:33:21,590493525063536640,@Anu_loves_Naksh your 1 tweet was nice 21 jan 2010 lol 😂😂😂 😂😂😂
2015-04-21 12:33:34,590493580105420802,@Drishhya मलाई त झन केटाटी लाउँच ;)
2015-04-21 12:33:36,590493587386667008,"@oldpicsarchive unbelievable ,stunning pic of art ."
2015-04-21 12:33:38,590493594332434433,When Students cheat on exams it's because our School System values grades more than Students value learning. - Neil Degrasse Tyson
2015-04-21 12:33:43,590493613844402176,@i_VKohli KOi Nai Bhai Maine Apna UDa Dia #BC RT Nai Aya tha Ek Bhi :P
2015-04-21 12:34:10,590493730932555776,"“The realities of life do not allow themselves to be forgotten.”
—  Victor Hugo"
2015-04-21 12:34:21,590493774935003137,@licanraycita @carmen2513 @ashokku91220168 @SilvanapPaula @daymadiamante1 @Gypsy_Cinnamon @rpskataria @oliliebermann sweet
2015-04-21 12:34:21,590493775941619712,@archit_me why ?
2015-04-21 12:34:40,590493856455467008,Sakiyena sakiyena https://t.co/z2J0OwypVF
2015-04-21 12:34:43,590493868522536960,"एमाओवाादीलाई उपदेश दिनेहरुले एमाओवादीबाट उपदेश लिन तयार हुनु पर्छ । नेपालीहरू उपदेश दिनमा निकै जागरिला छन,तर उपदेश लिन जागर चलाउदैनन् ।
े"
2015-04-21 12:34:49,590493892908163073,सर्बोच्चको आदेश आउछ भन्ने हामीलाई हिजै थाहाभै सक्या थियो त्यसैले हिजै डाक्टर गोबिन्द केसीलाई जाजरकोट पठाईयो सम्म पनि भन्न सक्छन बामदेबकमरेड।
2015-04-21 12:34:53,590493910415216640,#KXIP
2015-04-21 12:34:57,590493924738793472,@Anu_loves_Naksh haha haan ji aapka 1 tweet on twitter
2015-04-21 12:35:04,590493956758065153,@mgcgv धन्यवाद् चाचा जी ।
2015-04-21 12:35:12,590493989121327105,"“Doubt comes in at the window when inquiry is denied at the door.”
—  Benjamin Jowett"
2015-04-21 12:35:24,590494037641076736,"@ExSecular 
50% is still prediction by facts faced by kejriwal.One by one facts familiarisation by kejri will result zero.Jumla for CM post."
2015-04-21 12:35:25,590494044301623297,"राहुल  के  विचार  किसानों के लिए  बहुत  सुन्दर है,  छुट्टी पर  इस  लिये  गये थे  कि  किसानों के  बारे मे  पूरण  जानकारी  ले सके  , भला हो"
2015-04-21 12:35:34,590494080846598145,@boke_dari नेपाल्मा पैला सास हुन्जेल सास सक्केसी लासमा नि ब्यापार राज्निती हुन्छ  😂😂😂
2015-04-21 12:36:12,590494242037891072,Limits of a rumor. Damn social media.
2015-04-21 12:36:39,590494355833561088,"@DrunkVinodMehta
50% is still prediction by facts faced by kejriwal.One by one facts familiarisation by kejri will result zero.Jumla by CM."
2015-04-21 12:36:58,590494433772081152,@Anu_loves_Naksh lol inbox me aana hahaha
2015-04-21 12:37:07,590494472661700608,@snehaanand5 @JagranNews hihihi bklol
2015-04-21 12:37:18,590494517326843904,@Anu_loves_Naksh promise karo kisi ko bhi nhi bataogi tum
2015-04-21 12:37:30,590494569856274433,#Kathmandu tour guide: There's a saying here that every other building is  a temple and every other day is festival! http://t.co/lq0xeOqUAs
2015-04-21 12:37:37,590494595194064896,@dineout_india where do we have to mention our city? #dineoutNOW
2015-04-21 12:37:51,590494655155834881,"@Visa_IND http://t.co/YmLtYrNupp

http://t.co/ZUSsY0cfHG

http://t.co/jbxGjpsk5i

http://t.co/3WaPCkyt7C"
2015-04-21 12:37:53,590494662588108800,@ZeeNews Very good news.
2015-04-21 12:38:01,590494698487164928,@Thejuly23rd ठीकै भो 😜😜आफु त घृतकौसिक गोत्रको परिएन 😂😂😂
2015-04-21 12:38:03,590494706846474240,"@aajtak 
50% is still prediction by facts faced by kejriwal.One by one facts familiarisation by kejri will result zero.Jumla for CM post."
2015-04-21 12:38:09,590494733241229312,Wresting is on! हजुरबा is going crazy हाहा ।😁
2015-04-21 12:38:21,590494780800389120,"@ndtv http://t.co/YmLtYrNupp

http://t.co/ZUSsY0cfHG

http://t.co/jbxGjpsk5i

http://t.co/3WaPCkyt7C"
2015-04-21 12:38:24,590494795765657601,@ruthracy म जस्तो यो धर्तीको सबैभन्दा खराव स्मरण भएको मानिसलाई यस्तो प्रश्न सोधेर पनि कहिँ टुङ्गो लाग्ला त !
2015-04-21 12:38:27,590494808575123456,@AvivaIndia hope to win  #ExtraCover
2015-04-21 12:38:30,590494819048247297,Today massive encounter between pun jab vs rajasthan  whom do u support
2015-04-21 12:39:15,590495008467197952,@foxstarhindi Sir i Have selected Lenovo a6000 Plus Pority Pass.But I Have Money Problem Ple Help Some Option To Buy This Reqest Lenovo team
2015-04-21 12:39:23,590495043657445376,These civil servants are main reason for failure of all governments and Modiji too is relying on these corrupt babus
2015-04-21 12:39:28,590495064461160448,@RaviPan49578018 Hey I m venky
2015-04-21 12:39:30,590495069435666433,@foxstarhindi And u
2015-04-21 12:39:39,590495107998068736,रौतहटमा१किशोरी माथि सामुहिक बलात्कार भसढेवा गाविसकी१६वर्षीया किशोरीलाई दुइजना युवाले सामुहिक बलात्कार गरेछन।सरकार अब के बोल्छौ के गर्छौ?
2015-04-21 12:39:39,590495108488802305,"Nepal treks |Tours | Climbing | Expedition | Rafting | Safari | Adventure Sports | Bhutan Tour
http://t.co/qjk4TEIltn http://t.co/v0xQbyXBMG"
2015-04-21 12:39:50,590495157063028737,ढुक ढुक ढुक... #धडकन
2015-04-21 12:39:51,590495157268557826,@RaviPan49578018 photo lga bhaiya
2015-04-21 12:39:58,590495188839084033,@FoodFood interesting name
2015-04-21 12:40:00,590495198704111617,b9dcacd7da787e4fe92f7a6876119079257a72127f4b0be152a0dfa63627eae09d7be32de935ae4330d5b600108e984ee886a6e0a88be6ea1fa888964b7601f7e46495000000
2015-04-21 12:40:26,590495305621065728,Free water pio ur half electricity bill se hawa khaye.Baki hawa muft main uplabhd karaya ja raha.
2015-04-21 12:40:36,590495346486169600,OMG Rajeev First Tweet Was Happy Birthday To Someone On 13 Sep 2013
2015-04-21 12:40:44,590495382888583168,@foxstarhindi Best Wish For Bombay velvet
2015-04-21 12:40:45,590495386424320000,@UniversalIND lol... dont worry about such guys :) @SIVANAYAGAM1997
2015-04-21 12:40:50,590495408180232192,today in 'is it a certain heterosexual pop duo on a magazine cover is it a yaoi manga we'll never know': spur
2015-04-21 12:40:51,590495411183333376,@McDonaldsCorp @MOHIT881923 I would love to.. But there isn't a McDonalds around!! 😩
2015-04-21 12:40:53,590495417692860417,@UltraTechCement #BuildBeautifulMoment Shane Watson will repeat his magic and give us  a  #BuildBeautifulMoment today.
2015-04-21 12:40:55,590495428845522946,@Er_aim1998 त्यस्तै त होलनी अब
2015-04-21 12:41:02,590495457731686400,Cant Stop Laughing How To Find Everyone!
2015-04-21 12:41:03,590495462395752448,"@boke_dari 
...... samaaj maa anek peshaa bhayepani laas maathi byaapaar nahunu parney !.."
2015-04-21 12:41:28,590495565907038208,@patronus_394 you can give what you can easily give :P
2015-04-21 12:42:15,590495764746383362,@iRiyaa16 haha lolzzzzzz i cant stop laughing dats top secret how to find :P :D
2015-04-21 12:42:29,590495823902810113,"@MaanviNarcisa Nope! 30th April it ends. I have taken a few interviews but that's that. No schedule, no planning."
2015-04-21 12:42:49,590495904009834496,@archit_me people always make many mistakes then they want to do it to reduce their mistakes &amp; they want to live error-less life :P
2015-04-21 12:42:54,590495927921586177,@dipak_trip @Rayriser @anupam_tr k hudai xa yeta tira ??
2015-04-21 12:43:02,590495959152365568,http://t.co/oVDivdmZ7R
2015-04-21 12:43:24,590496052182056960,@UniversalIND I have sent you a DM. Awaiting your reply ..
2015-04-21 12:43:31,590496081567358976,OMG Kritika First Tweet Ok.. I have to admit.. Karan does inspire me to do certain things in life..! ;) On 23 May 2010
2015-04-21 12:43:48,590496153768108032,@RanbirKapoorFC Sir i Have selected Lenovo a6000 Plus Pority Pass.But I Have Money Problem Ple Help Some Option To Buy This Reqest Lenovo
2015-04-21 12:43:53,590496176102715394,sleepy!🚨
2015-04-21 12:44:00,590496203969679361,@RanbirKapoorFC And u
2015-04-21 12:44:09,590496241357688832,@iRiyaa16 i dont remember dat i told you earlier lolzzzzzzzzzzzzzzzz
2015-04-21 12:44:22,590496297003548672,@deepaksir ८ लाख होला बुडा स्कोडाको कसैले बाकी इन्स्ट्लमेण्ट बिना ब्याज मा दिय त म नि किन्दिनथे 😃😃😃
2015-04-21 12:44:49,590496407426994176,@nevinthomas this doesn't look enjoyable at all! @MaanviNarcisa
2015-04-21 12:44:58,590496448065581057,"I can be your hero beby
I can kiss away the pain
I will stand by you forever 
You can take my breath away.."
2015-04-21 12:45:07,590496485407490049,"""পুণ্যের লোভ না দেখালে কে দান করবে"".
আপনার এই কথা টি একবারে সত্যি @jawharsircar.
http://t.co/Ybor7SzELc"
2015-04-21 12:45:12,590496505284337664,"@dineout_india btw, I have participated for Bangalore location #dineoutNOW"
2015-04-21 12:45:24,590496555578183683,@dineout_india #fingerscrossed #dineoutNOW
2015-04-21 12:45:38,590496613627334657,@KripaBanka your first tweet lolzzzzzzzzzzzzzzzzzzzzzzz http://t.co/tRNpPXTOmR
2015-04-21 12:45:42,590496633520922626,@dineout_india thanks to all the sponsors.. this is wonderful #dineoutNOW
2015-04-21 12:45:49,590496661903790080,@DivorcedMILFS online video chat any divorcedMILF
2015-04-21 12:46:07,590496736654667778,"@ANI_news The @AkhileshYadavCM Govt , in itself DISHONEST GOVT, So proves dishonored cheques.
@AkhileshYadavCM must resign.
@pmanoj"
2015-04-21 12:46:12,590496756590202880,@l0stanzel आँटिला रैछन भाई हरु ! :P
2015-04-21 12:46:58,590496949402411009,"SHAITAN KA PRAVACHAN

SARE SADHU SHAYAD BJP AUR RSS MEN BASTE HAIN.
RAHUL GANDHI NE RAKHI BJP KI DUKHTI RAG PR UNGLIYAN"
2015-04-21 12:47:07,590496986832326656,@anupam_tr @dipak_trip @Rayriser discuss garda pani kasaile najane jastai garera अंग्रेजी   hannu parxa ta??
2015-04-21 12:47:36,590497107947036672,"Just d way 15 L black money in bank a/c was a Chunavi Jumla of BJP, Kejriwal's promise of 100% work delivery was also a Jumla."
2015-04-21 12:47:38,590497116893552642,जाजरकोटमा फैलिएको महामारीबाट जोगिन स्थानीय बासिन्दाले देउतालाई भाकल पो गर्न थालेका छन्। त्यहाँ उपचारको साथै जन्चेतना नि फैलाउनु पर्‍यो ।
2015-04-21 12:47:52,590497174972014593,GOT हेर्न लाइयो भनेर भन्नुस !!😂😂😂
2015-04-21 12:47:55,590497189685645312,Black Coffee &amp; Music ~~~~ Enjoying my own company :)
2015-04-21 12:47:58,590497203006808064,हजारौं सपनाहरु ओरालो लागेको बेला केवल थोत्रो जिन्दगी उकालो लागिरहेछ।मानौ अब त्यो गोलार्द्वमा छु जुन गोलार्द्वद्वारा मैले लान केही ईजाजत छैन।
2015-04-21 12:48:09,590497246568787968,he slipped and fell and landed against my chest the flowers were just there we're not a couple http://t.co/qzfWAoQvjJ
2015-04-21 12:48:09,590497250020753408,@UniversalIND Jurassic Park will never cease to entertain us... nor does it stop surprising us.. I love it
2015-04-21 12:48:35,590497356279250944,"@ZeeTV SargunMehta
KaranvirBohra
SayantaniGhosh
KaranMehra
RatanRajput
UshaNadkarni
EijazKhan
AnupamShyam
PoonamPreet  #RishtonKaMela"
2015-04-21 12:48:53,590497432972070913,"SHAITAN KA PRAVACHAN

YE BHARTIY RAJNITI MEN BHUKAMP AA GYA HAI

KISI NE AAJ TK ""SHAITAN KA PRAVACHN"" NAHIN KHA THA

KEHNE WALE KA SHUKRIYA"
2015-04-21 12:49:09,590497497723768832,"@aajtak 
Kejriwal U turn will soon O turn."
2015-04-21 12:49:24,590497560999034881,अक्षय तृतिया दानको फल मिल्ने रे यज्ञ बहादुर के सिको दान भन्दा  जाजरकोटको स्वाइन फ्लु ल मृत्यु भएकाहरुको जीवनदानको फल पुण्य होला
2015-04-21 12:49:24,590497562546700288,"@balliawalebaba 
हमे तो अपनो ने लुटा, 

गैरो कि तो मैया चोद देते."
2015-04-21 12:49:32,590497597590085632,जुनियर भाइ बैनीहरुको बिहेको निम्तो भट्टा भट आउन थाल्छ बा। आफुलाई भने अझै सानै छु जस्तो लाग्छ।
2015-04-21 12:49:37,590497616103800832,"@xiaomi My new phone #redmi2.  
😇😇😇😇😇😇
just awesome working. http://t.co/tRUuG1zvqN"
2015-04-21 12:49:47,590497660857004032,@msdsakshi_fc @msdhoni @SaakshiSRawat coz Ziva is soo cute..:)
2015-04-21 12:49:52,590497680981295104,"@wasimraja44 
I'm fine... How are you??"
2015-04-21 12:50:04,590497731459710976,i'm just supporting his weight he's my brother no my hand isn't between my legs http://t.co/8uX5vh7eqZ
2015-04-21 12:50:30,590497839387541505,"रोग देखेर भाग्ने डाक्टर
चोर देखेर भाग्ने पुलिस
सुशासन देखि भाग्ने सरकार 
काम छोडेर भाग्ने कर्मचारी
पृथ्वीका भारमात्रै हुन
सबैमा श्रद्धाञ्जली"
2015-04-21 12:50:36,590497864142311424,मायाको डोरीले निष्ठुरी मोरीलाई बाँधि आज फेरी नाच्न गाउन मन लाग्यो.... जु जु ना ना ना ना ना ना
2015-04-21 12:50:36,590497866671489025,"Botanical Treks offer treks/tours to all our possible clients in Nepal, Tibet, Bhutan &amp; India!
http://t.co/cjKvBb7xK8 http://t.co/TBrw49x41Z"
2015-04-21 12:50:52,590497929967730688,"@ZeeTV AdaaKhan
HitenTejwani
Gauri Pradhan #RishtonKaMela"
2015-04-21 12:51:05,590497985122959362,"varkhar !! haahaah dulo parechha @ Sallaghari,bhaktapur https://t.co/YCkFQRRhvd"
2015-04-21 12:51:10,590498005750452224,आज अक्षय तृतिया दानको फल मिल्ने रे यज्ञ बहादुर के सि को दान भन्दा  जाजरकोटको स्वाइन फ्लुले मृत्यु भएकाहरुको जीवनदानको   पुण्यफल  होला !
